"Transaction","total","OneItems","TwoItems","ThreeItems","FourItems","CashPay","CreditPay","OnlineWalletPay"
5737,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5738,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5739,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5740,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5741,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5742,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5743,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5744,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5745,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5746,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5747,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5748,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5749,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5751,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5752,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5753,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5754,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5755,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5756,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5757,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5758,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5759,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5760,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5761,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5762,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5763,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5764,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5765,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5766,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5767,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5768,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5769,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5770,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5771,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5772,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5773,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5774,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5775,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5776,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5777,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5778,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5779,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5780,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5781,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5782,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5783,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5784,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5785,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5786,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5787,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5788,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5789,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5790,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5791,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5792,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5793,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
5794,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5795,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5796,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5797,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5798,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5799,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5800,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5801,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5802,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5803,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5804,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5805,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5806,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5807,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5808,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5809,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5810,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
5811,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5812,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5813,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5814,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5815,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5816,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5817,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5818,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5819,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5820,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5821,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5822,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5823,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5824,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5826,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5827,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5828,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5829,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
5830,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5831,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5832,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5833,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5834,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5835,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5836,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5837,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5838,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5839,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5840,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5841,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5842,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5843,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5844,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5845,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5846,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5847,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5848,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5849,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5850,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5851,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5852,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5853,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5854,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5855,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5856,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5857,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5858,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5859,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5860,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5861,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5862,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5863,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5864,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5865,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5866,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5867,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5868,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5869,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5870,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5871,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5872,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5873,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5874,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5875,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5876,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5877,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5878,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5879,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5880,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5881,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5882,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5883,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5884,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5885,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5886,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5887,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5888,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5889,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5890,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5891,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5892,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5893,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5894,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5895,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5896,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5897,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5898,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5899,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5900,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5901,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5902,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5903,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5904,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5905,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5906,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5907,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5908,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5909,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5910,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5911,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5912,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5913,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5914,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5915,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5916,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5917,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5918,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5919,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5920,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5921,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5922,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5923,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5924,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5925,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5926,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5927,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5928,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5929,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5930,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5931,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5932,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5933,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5934,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5935,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5936,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5937,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5938,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5939,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5940,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5941,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5942,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5943,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5944,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5945,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5946,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5947,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5948,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5949,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5950,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5951,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5952,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5953,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5954,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5955,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5956,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5957,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5958,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5959,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5960,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5961,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5962,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5963,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5964,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5965,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5966,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5967,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5968,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5969,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5970,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5971,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5972,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5973,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5974,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5975,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5976,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5977,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5978,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5979,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5980,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5981,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5982,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5983,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
5984,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5985,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5986,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5987,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5988,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5989,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5990,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5991,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5992,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5993,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5994,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5995,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5996,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5997,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5998,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5999,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6000,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6001,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6002,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6003,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6004,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6005,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6006,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6007,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6008,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6009,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6010,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6011,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6012,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
6013,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6014,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
6015,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6016,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6018,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6019,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6020,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6021,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6022,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6023,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
6024,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6025,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6026,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6027,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6028,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6029,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6030,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6031,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
6032,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6033,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6034,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6035,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
6036,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6037,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6038,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6039,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6040,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
6041,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
6042,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
6043,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6044,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6045,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6046,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6047,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6048,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6049,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6050,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6051,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
6052,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
6053,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6054,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
6055,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6056,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6057,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
6058,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6059,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6061,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6062,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6063,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6064,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6065,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6066,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6067,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6068,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6070,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
6071,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
6072,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6073,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
6074,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6075,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6076,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6077,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6078,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6079,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6080,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6081,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6082,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
6084,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6085,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
6086,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6087,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6088,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6089,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
